CrashFactId,DateTime,Address,Latitude,Longitude,Mode,VehicleDamage,Weather1,Weather2,Lighting1,Lighting2,RoadSurf1,RoadSurf2,RoadCond1,RoadCond2,Mov1,Mov2,CollType1,CollType2,ExtText
20220901004001,2022-09-01 18:46:00,"766 Pine St, San Francisco, San Francisco, CA, 94108",37.7912668,-122.4085416,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,UNKNOWN,REAR END,HEAD-ON,"A Cruise autonomous vehicle (""Cruise AV""), operating in supervised autonomous mode, was traveling westbound on Pine Street
between Powell Street and Stockton Street. At the same time, a motorcyclist approaching from the rear began to merge into the Cruise
AV's lane behind the Cruise AV, and subsequently made contact with the Cruise AV's rear passenger side bumper, damaging the
motorcycle's front fender. The driver of the motorcycle reported minor injuries and police were not called."
20220830011001,2022-08-30 21:01:00,"On Kearny St. towards Bush St. , San Francisco, San Francisco, CA, 94108",37.7901839,-122.4086903,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,UNKNOWN,REAR END,HEAD-ON,"A Zoox vehicle in autonomy was proceeding straight on Kearney Street in San Francisco, CA, in stop-and-go traffic. The Zoox vehicle came to a stop for a vehicle ahead when Vehicle Two made light contact with the Zoox vehicle's rear bumper from behind. There were no injuries and the police were not called. "
20220823011001,2022-08-23 17:21:00,"Santa Cruz Ave. , Menlo Park, San Mateo, CA, 94025",37.4404184,-122.1938594,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,MAKING LEFT TURN,PROCEEDING STRAIGHT,REAR END,HEAD-ON,"A Zoox vehicle in autonomy had made a right turn from Oakdell Rd. onto Santa Cruz Ave. in Menlo Park, CA and was preparing to make an immediate, unprotected left turn onto Sharon Road. The Zoox vehicle was slowing and moving at approximately 2 mph with its brake lamps and left turn indicator illuminated, yielding to an oncoming vehicle with the right of way. A following vehicle - traveling at approximately 24 mph - then struck the Zoox vehicle's right rear bumper, and that vehicle's driver airbag appeared to have deployed on impact. The Zoox operator disengaged autonomy, proceeded with the left turn, and pulled over. The following vehicle continued its path of travel, veered out of the lane, and collided with a tree on the left side of the road. The Menlo Park Police Department was called to the scene. Two Zoox operators sustained minor injuries and it is unknown if the driver of the other vehicle sustained injuries."
20220825009001,2022-08-25 18:05:00,"15th Street at Albion Street, San Francisco, San Francisco, CA, 94103",37.7648602,-122.422883,AUTONOMOUS,MODERATE,CLOUDY,CLOUDY,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"On August 25, 2022 at 6:05 PM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a van on 15th Street at Albion Street.

The Waymo AV was traveling west on 15th street and came to a stop behind a double-parked vehicle in the right lane. Shortly after coming to a stop, a van approached from behind and made contact with the rear of the Waymo AV. The van then changed lanes and left the scene. At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). The Waymo AV sustained moderate damage."
20220816004001,2022-08-16 03:53:00,"Martin Luther King Jr. Drive and Crossover Drive, San Francisco, San Francisco, CA, 94122",37.7660746,-122.4773139,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,REAR END,HEAD-ON,"A Cruise autonomous vehicle (""Cruise AV""), operating in supervised autonomous mode, was at a complete stop in response to a red light on eastbound Martin Luther King Jr. Drive at the intersection with Crossover Drive. A white Honda SUV approaching from the rear in the lane to the left of the Cruise AV changed into the Cruise AV’s lane, came to a complete stop behind the Cruise AV, and then proceeded forward to make contact with the rear driver side bumper of the Cruise AV. The white Honda SUV reversed backwards several feet, proceeded forward, came to a complete stop, and then proceeded forward to make contact with the Cruise AV again. This caused damage to the Cruise AV’s rear driver side fascia. The driver of the other vehicle left the scene without exchanging information. Both Cruise AV operators reported injuries."
20220816009001,2022-08-16 03:52:00,"Martin Luther King Jr. Drive at 25th Avenue, San Francisco, San Francisco, CA, 94122",37.7667768,-122.482429,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,UNKNOWN,SIDE SWIPE,UNKNOWN,"On August 16th, 2022 at 3:52 AM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a SUV on Martin Luther King Jr. Drive at 25th Avenue.

The Waymo AV was traveling West on Martin Luther King Jr. Drive and stopped at the stop sign at the intersection with 25th Avenue. As the Waymo AV slowed to a stop, a SUV traveling in the opposite lane, East on Martin Luther King Jr. Drive, crossed the intersection with 25th Avenue and came to a stop in the opposite lane, next to the Waymo AV. After stopping, the SUV began moving again and the front left corner of the SUV made contact with the left side of the Waymo AV. The SUV then left the scene. The Waymo AV sustained minor damage.

At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). "
20220816009002,2022-08-16 09:12:00,"Broadway at Sansome Street, San Francisco, San Francisco, CA, 94133",37.7984385,-122.4022479,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"On August 16th, 2022 at 9:12 AM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a passenger vehicle on Broadway at Sansome Street.

The Waymo AV was stopped behind a bus in the right lane, facing East on Broadway. The passenger car that had been stopped behind the Waymo AV began moving forward. The front of the passenger car made contact with the rear of the Waymo AV. The Waymo AV sustained minor damage.

At the time of the impact, the Waymo AV’s Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode."
20220814009001,2022-08-14 18:08:00,"14th Street at Market Street, San Francisco, San Francisco, CA, 94114",37.7678965,-122.4285879,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"On August 14th, 2022 at 6:08 PM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a passenger car on 14th Street at Market Street. 

The Waymo AV was stopped in traffic in the left-hand lane of 14th Street, facing East. The passenger car that had been stopped behind the Waymo AV began moving forward. The front of the passenger car made contact with the rear of the Waymo AV. When the light turned green and traffic began moving, the passenger car left the scene. The Waymo AV sustained minor damage.

At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). "
20220813009001,2022-08-13 03:09:00,"106 Noe Street, San Francisco, San Francisco, CA, 94114",37.7672715,-122.4336079,AUTONOMOUS,MAJOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"On August 13, 2022 at 03:09 AM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, CA was in a collision involving an SUV on 14th Street at Noe Street. 

The Waymo AV was traveling eastbound on 14th Street in autonomous mode when it slowed for a stop sign on Noe Street. As the Waymo AV slowed to almost a complete stop, an SUV made contact with the rear of the Waymo AV. Both vehicles sustained damage.

At the time of the impact, the Waymo AV’s Level 4 ADS was engaged in autonomous mode, and a test driver was present (in the driver’s seating position). "
20220810009001,2022-08-10 17:05:00,"Market Street & Clayton Street, San Francisco, San Francisco, CA, 94114",37.7580051,-122.4435928,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,PROCEEDING STRAIGHT,UNKNOWN,REAR END,"On August 10, 2022 at 5:05 PM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving an SUV on Clayton Street at Market Street.

While approaching a merge onto southbound Market Street from southbound Clayton Street, the Waymo AV came to a stop to yield for approaching traffic on the left. While the Waymo AV was stopped, an SUV approached from behind and made contact with the rear bumper of the Waymo AV.  At the time of the impact, the Waymo AV’s Level 4 ADS was engaged. Both vehicles sustained minor damage.
"
20220808000001,2022-08-08 10:10:00,"Fell Street and Divisadero Street, San Francisco, San Francisco, CA, 94117",37.77408010000001,-122.4376794,CONVENTIONAL,MINOR,CLEAR,UNKNOWN,DAYLIGHT,UNKNOWN,DRY,UNKNOWN,UNKNOWN,OTHER,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"On August 8, 2022, a Woven Planet North America vehicle, which was operating in manual mode for the entire duration of the trip, contacted the curb while making a parking maneuver at Fell Street and Divisadero Street. This contact with the curb caused minor damage to the vehicle's rear wheel.

"
20220802004001,2022-08-02 07:04:00,"38 The Embarcadero S, San Francisco, San Francisco, CA, 94105",37.7949334,-122.3942785,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,SLOWING/STOPPING,UNKNOWN,REAR END,HEAD-ON,"A Cruise autonomous vehicle (""Cruise AV""), operating in supervised autonomous mode, was traveling southbound on The Embarcadero Street between Don Chee Way and Mission Street. At the same time, a Honda Accord began to merge into the Cruise AV's lane behind the Cruise AV. The Cruise AV braked and, shortly thereafter, the Honda Accord made contact with the Cruise AV, damaging the rear driver side bumper of the Cruise AV. The parties exchanged information and there were no reported injuries.
"
20220724009001,2022-07-24 11:16:00,"Connecticut Street north of 25th Street, San Francisco, San Francisco, CA, 94107",37.7583616,-122.3971228,CONVENTIONAL,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,BACKING,STOPPED,SIDE SWIPE,UNKNOWN,"On July 24, 2022 at 11:16 AM PST a Waymo Autonomous Vehicle (“Waymo AV”) operating in San Francisco, California was in a collision involving a van on Connecticut Street north of 25th Street.

While proceeding northwest on Connecticut Street in autonomous mode, the Waymo AV came to a stop behind a stalled bus blocking the roadway. The driver transitioned the system to manual mode and began to reverse out of the narrow road. While reversing, a van approached from behind and the Waymo AV made contact with the front left fender of the van. At the time of the impact, the Waymo AV’s Level 4 ADS was not engaged and a test driver was operating the Waymo AV in manual mode. The Waymo AV sustained minor damage.
"
20220722011001,2022-07-22 14:30:00,"14th St. & Harrison St. Intersection, San Francisco, San Francisco, CA, 94103",37.802933,-122.267375,AUTONOMOUS,MINOR,CLEAR,CLEAR,DAYLIGHT,DAYLIGHT,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,MAKING LEFT TURN,REAR END,REAR END,"A Zoox vehicle in autonomy was proceeding straight on Harrison St. in San Francisco, Ca, when a passenger vehicle turning left from 14th St. on to Harrison St. struck the rear of the Zoox vehicle damaging the sensors. There were no injuries and the police were not called. "
20220718004001,2022-07-18 01:39:00,"1561 16th Ave, San Francisco, San Francisco, CA, 94122",37.7588587,-122.47399,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,UNKNOWN,SIDE SWIPE,SIDE SWIPE,"A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was traveling southbound on 16th Avenue between Lomita Avenue and Lawton Street. At the same time, a red Honda Sedan traveling behind the Cruise AV maneuvered into the oncoming lane and increased speed as it attempted to pass the Cruise AV to the left. Shortly thereafter, contact was made with the Cruise AV's front driver side mirror, damaging the front driver side mirror of the Cruise AV. The driver of the red Honda Sedan left the scene without exchanging information. There were no injuries and a police report was later filed."
20220716004001,2022-07-16 22:46:00,"700 Parnassus Ave, San Francisco, San Francisco, CA, 94122",37.7627366,-122.4610986,AUTONOMOUS,MINOR,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,PROCEEDING STRAIGHT,PROCEEDING STRAIGHT,BROADSIDE,HEAD-ON,"A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was at a complete stop in response to a stop sign on westbound Parnassus Avenue at the intersection with 4th Avenue. After the Cruise AV began to proceed straight through the intersection, a Toyota FJ Cruiser traveling southbound on 4th Avenue approached a stop sign in its direction of travel at the intersection with Parnassus Avenue. The Toyota FJ Cruiser did not stop for its stop sign and, shortly thereafter, the Toyota FJ Cruiser entered the intersection and made contact with the Cruise AV as the Cruise AV was passing through the intersection, damaging the rear passenger quarter panel of the Cruise AV. The driver of the Toyota FJ Cruiser left the scene without exchanging information. There were no injuries and a police report was later filed."
20220714004001,2022-07-14 02:57:00,"3597 Mission St, San Francisco, San Francisco, CA, 94110",37.7390054,-122.4237311,AUTONOMOUS,MODERATE,CLEAR,CLEAR,DARK - STREET LIGHTS,DARK - STREET LIGHTS,DRY,DRY,NO UNUSUAL CONDITIONS,NO UNUSUAL CONDITIONS,STOPPED,BACKING,SIDE SWIPE,SIDE SWIPE,"A Cruise autonomous vehicle (""Cruise AV""), operating in driverless autonomous mode, was traveling southbound in the right lane of
traffic on Mission Street between Randall Street and Appleton Avenue. The Cruise AV stopped behind and to the left of a Hyundai Elantra
that was stopped beside the right curb of Mission Street. The driver was standing beside the Hyundai Elantra with the driver door open into
the lane of traffic. The Hyundai Elantra then rolled backwards at an angle and, shortly thereafter, made contact with the Cruise AV,
damaging the front passenger door, rear passenger quarter panel, rear passenger bumper, and rear passenger wheel of the Cruise AV. The
driver of the Hyundai Elantra left the scene without exchanging information. There were no injuries and a police report was later filed."
